msoa21cd,Income_Score
E02002607,0.16183333333333333
E02002608,0.05516666666666667
E02002609,0.206
E02002610,0.04985714285714286
E02002611,0.0438
E02002612,0.06933333333333334
E02002613,0.035
E02002614,0.020749999999999998
E02002615,0.16066666666666665
E02002616,0.1242
E02002617,0.2862
E02002618,0.245
E02002619,0.26139999999999997
E02002620,0.3356
E02002621,0.3114
E02002622,0.3336666666666666
E02002623,0.2861666666666666
E02002624,0.057333333333333326
E02002625,0.23716666666666666
E02002626,0.2338
E02002627,0.0675
E02002628,0.18739999999999998
E02002629,0.259
E02002630,0.21475
E02002631,0.10099999999999999
E02002632,0.04
E02002633,0.1286
E02002634,0.1766
E02002635,0.13620000000000002
E02002636,0.1692
E02002637,0.1405
E02002638,0.41075
E02002639,0.44
E02002640,0.4306
E02002641,0.1645
E02002642,0.48200000000000004
E02002643,0.317
E02002644,0.133
E02002645,0.48825
E02002646,0.2732
E02002647,0.2784
E02002648,0.223
E02002649,0.1965
E02002650,0.1474
E02002651,0.1528
E02002653,0.36166666666666664
E02002654,0.39039999999999997
E02002655,0.315
E02002656,0.08675
E02002657,0.11979999999999999
E02002658,0.11500000000000002
E02002659,0.3667142857142857
E02002660,0.2542
E02002661,0.244
E02002662,0.20566666666666666
E02002663,0.059000000000000004
E02002664,0.0466
E02002665,0.09
E02002666,0.1784
E02002667,0.1538
E02002668,0.35225
E02002669,0.12940000000000002
E02002670,0.19039999999999999
E02002671,0.17520000000000002
E02002672,0.3572
E02002673,0.1774
E02002674,0.1242
E02002675,0.363
E02002676,0.19
E02002677,0.2386
E02002678,0.18
E02002679,0.1336
E02002680,0.311
E02002681,0.3826
E02002682,0.29325
E02002684,0.11480000000000001
E02002685,0.0994
E02002686,0.3224
E02002687,0.2225
E02002688,0.305
E02002689,0.0985
E02002691,0.056400000000000006
E02002692,0.032600000000000004
E02002693,0.082
E02002694,0.06083333333333333
E02002695,0.13799999999999998
E02002696,0.04125
E02002697,0.06575
E02002698,0.0615
E02002699,0.03616666666666667
E02002700,0.20274999999999999
E02002701,0.0514
E02002702,0.08733333333333333
E02002703,0.045500000000000006
E02002704,0.0806
E02002705,0.0774
E02002706,0.078
E02002707,0.029666666666666664
E02002708,0.09025
E02002709,0.0688
E02002710,0.058600000000000006
E02002711,0.027200000000000002
E02002712,0.08180000000000001
E02002714,0.09659999999999999
E02002715,0.036166666666666666
E02002716,0.0882
E02002717,0.11560000000000001
E02002718,0.0364
E02002719,0.06825
E02002720,0.0435
E02002721,0.11225
E02002722,0.2373333333333333
E02002723,0.11200000000000002
E02002724,0.181
E02002725,0.0695
E02002726,0.18928571428571428
E02002727,0.4595
E02002728,0.3368
E02002729,0.15625
E02002730,0.30119999999999997
E02002731,0.34925
E02002732,0.08666666666666667
E02002733,0.17425000000000002
E02002734,0.15833333333333333
E02002736,0.33125
E02002737,0.1308
E02002738,0.1286
E02002739,0.2015
E02002740,0.24725000000000003
E02002741,0.128
E02002743,0.1825
E02002744,0.40380000000000005
E02002745,0.06333333333333334
E02002746,0.10075
E02002747,0.06425
E02002748,0.0735
E02002749,0.146
E02002750,0.103
E02002751,0.12075000000000001
E02002752,0.1255
E02002753,0.088
E02002754,0.11699999999999999
E02002755,0.182
E02002756,0.26280000000000003
E02002757,0.10475
E02002758,0.1675
E02002759,0.109
E02002760,0.13325
E02002761,0.082
E02002762,0.1585
E02002763,0.20866666666666664
E02002764,0.28975
E02002765,0.176
E02002766,0.09450000000000001
E02002767,0.05575
E02002768,0.07675
E02002769,0.069
E02002770,0.098
E02002771,0.076
E02002772,0.0385
E02002773,0.0465
E02002774,0.0295
E02002775,0.11075
E02002776,0.056249999999999994
E02002777,0.0606
E02002778,0.041600000000000005
E02002779,0.061285714285714284
E02002780,0.1496
E02002781,0.0954
E02002782,0.032
E02002783,0.08866666666666667
E02002784,0.107
E02002785,0.04725
E02002786,0.09799999999999999
E02002787,0.10983333333333334
E02002788,0.057600000000000005
E02002789,0.17066666666666666
E02002790,0.059666666666666666
E02002791,0.035250000000000004
E02002792,0.0435
E02002793,0.07583333333333334
E02002794,0.024
E02002795,0.03133333333333333
E02002796,0.04125
E02002797,0.0348
E02002798,0.03885714285714286
E02002799,0.1675
E02002800,0.06575
E02002801,0.1246
E02002802,0.2878
E02002803,0.1595
E02002804,0.1608
E02002805,0.04925
E02002806,0.16425
E02002807,0.145
E02002808,0.18239999999999998
E02002809,0.14775
E02002810,0.0422
E02002811,0.2886
E02002812,0.12225
E02002813,0.3215
E02002814,0.0558
E02002815,0.2525
E02002816,0.06999999999999999
E02002817,0.07100000000000001
E02002818,0.23725
E02002819,0.13740000000000002
E02002820,0.20483333333333334
E02002821,0.30883333333333335
E02002822,0.12575
E02002823,0.1742
E02002824,0.22616666666666665
E02002825,0.09966666666666667
E02002826,0.09
E02002827,0.192
E02002828,0.1306
E02002829,0.283
E02002830,0.2722
E02002831,0.17925
E02002832,0.206
E02002833,0.1976
E02002834,0.0885
E02002836,0.2253333333333333
E02002837,0.2975
E02002838,0.3374
E02002839,0.168
E02002842,0.21825
E02002843,0.23042857142857143
E02002844,0.321
E02002845,0.2115
E02002846,0.0944
E02002847,0.1775
E02002848,0.254
E02002849,0.1475
E02002851,0.1
E02002852,0.34425
E02002853,0.161
E02002854,0.24220000000000003
E02002855,0.13233333333333333
E02002856,0.074
E02002857,0.19725
E02002858,0.046799999999999994
E02002860,0.13540000000000002
E02002861,0.3628
E02002862,0.2806
E02002863,0.0475
E02002864,0.05666666666666667
E02002865,0.052
E02002866,0.0486
E02002867,0.057166666666666664
E02002868,0.12525
E02002869,0.3226
E02002871,0.19260000000000002
E02002872,0.29
E02002873,0.24650000000000002
E02002874,0.2028
E02002875,0.251
E02002876,0.1956
E02002877,0.11699999999999999
E02002878,0.3822
E02002879,0.1822
E02002880,0.3134
E02002881,0.2905
E02002882,0.1382
E02002883,0.238
E02002884,0.23725000000000002
E02002885,0.29359999999999997
E02002886,0.1676
E02002887,0.3045
E02002888,0.32575
E02002889,0.129
E02002890,0.229
E02002891,0.177
E02002892,0.26475
E02002893,0.20357142857142857
E02002895,0.014499999999999999
E02002896,0.2852
E02002897,0.0764
E02002898,0.05
E02002901,0.11424999999999999
E02002902,0.1678333333333333
E02002903,0.21225
E02002904,0.20425
E02002905,0.06325
E02002906,0.15625
E02002907,0.176
E02002908,0.07583333333333334
E02002909,0.097
E02002910,0.1072
E02002911,0.07966666666666666
E02002912,0.06575
E02002913,0.07250000000000001
E02002914,0.09499999999999999
E02002915,0.08900000000000001
E02002916,0.13716666666666666
E02002917,0.074
E02002918,0.05575
E02002919,0.13540000000000002
E02002920,0.07525
E02002921,0.2112
E02002922,0.0655
E02002923,0.08966666666666667
E02002924,0.07075
E02002925,0.08633333333333333
E02002926,0.11685714285714285
E02002927,0.06371428571428571
E02002928,0.082
E02002929,0.047
E02002930,0.08875
E02002931,0.06375
E02002932,0.19940000000000002
E02002933,0.09050000000000001
E02002934,0.11775000000000001
E02002935,0.1288
E02002936,0.2055
E02002937,0.07933333333333333
E02002938,0.18525
E02002939,0.14
E02002940,0.14375000000000002
E02002941,0.15666666666666665
E02002942,0.049
E02002944,0.2902
E02002945,0.19633333333333333
E02002946,0.1496
E02002947,0.2364
E02002948,0.3566
E02002949,0.182
E02002950,0.27975
E02002951,0.144
E02002952,0.20224999999999999
E02002953,0.2346
E02002954,0.2104
E02002955,0.2615
E02002956,0.21550000000000002
E02002957,0.06366666666666666
E02002958,0.1816
E02002959,0.2535
E02002960,0.1205
E02002961,0.267
E02002962,0.3008
E02002963,0.23700000000000002
E02002964,0.16566666666666666
E02002965,0.27625
E02002966,0.11
E02002967,0.32583333333333336
E02002968,0.11966666666666666
E02002969,0.1868
E02002970,0.21000000000000002
E02002973,0.1608
E02002974,0.1165
E02002975,0.055799999999999995
E02002976,0.15625
E02002977,0.2005
E02002978,0.249
E02002979,0.24825
E02002980,0.07175000000000001
E02002981,0.20620000000000002
E02002982,0.27166666666666667
E02002983,0.05925
E02002984,0.042
E02002985,0.09733333333333334
E02002986,0.1515
E02002987,0.0435
E02002988,0.076
E02002989,0.09475
E02002990,0.0745
E02002991,0.0785
E02002992,0.06375
E02002993,0.08833333333333333
E02002994,0.047714285714285716
E02002995,0.22825
E02002996,0.030166666666666665
E02002997,0.06633333333333334
E02002998,0.0885
E02002999,0.13174999999999998
E02003000,0.05614285714285715
E02003001,0.03833333333333333
E02003002,0.10800000000000001
E02003003,0.10525
E02003004,0.0682
E02003005,0.0445
E02003006,0.09075
E02003007,0.0654
E02003008,0.1255
E02003009,0.0665
E02003010,0.09375
E02003011,0.082
E02003012,0.20083333333333334
E02003013,0.20628571428571427
E02003014,0.2448
E02003015,0.13
E02003016,0.182
E02003017,0.07275000000000001
E02003018,0.15375
E02003019,0.146
E02003020,0.027
E02003021,0.07300000000000001
E02003022,0.025500000000000002
E02003023,0.11075
E02003024,0.1738
E02003025,0.18725
E02003026,0.033499999999999995
E02003027,0.045571428571428575
E02003028,0.045200000000000004
E02003029,0.20049999999999998
E02003030,0.137
E02003031,0.0415
E02003032,0.14575
E02003033,0.038
E02003036,0.0936
E02003037,0.028600000000000004
E02003038,0.14
E02003039,0.17099999999999999
E02003040,0.1436
E02003041,0.028999999999999998
E02003044,0.084
E02003045,0.0695
E02003046,0.11483333333333334
E02003047,0.082
E02003048,0.1095
E02003049,0.1252
E02003050,0.1425
E02003051,0.136
E02003052,0.07775
E02003053,0.09140000000000001
E02003054,0.09425
E02003055,0.27240000000000003
E02003056,0.3004
E02003057,0.11424999999999999
E02003058,0.1505
E02003059,0.1675
E02003060,0.12971428571428573
E02003061,0.2675
E02003062,0.3255
E02003063,0.0696
E02003064,0.37324999999999997
E02003065,0.0625
E02003066,0.028
E02003067,0.06799999999999999
E02003068,0.06475
E02003069,0.04375
E02003070,0.045
E02003071,0.1036
E02003072,0.06933333333333333
E02003073,0.0306
E02003074,0.0596
E02003075,0.045
E02003076,0.07016666666666667
E02003077,0.046
E02003078,0.093
E02003079,0.08385714285714285
E02003080,0.13899999999999998
E02003081,0.09150000000000001
E02003082,0.16083333333333333
E02003084,0.23883333333333334
E02003085,0.35
E02003086,0.15675
E02003087,0.09140000000000001
E02003088,0.049833333333333334
E02003089,0.16799999999999998
E02003090,0.0454
E02003091,0.06075
E02003092,0.054000000000000006
E02003093,0.04
E02003094,0.06425
E02003095,0.0432
E02003096,0.09175
E02003097,0.056
E02003098,0.04133333333333333
E02003099,0.0954
E02003101,0.050499999999999996
E02003102,0.05225
E02003103,0.0688
E02003104,0.0738
E02003105,0.068
E02003107,0.08514285714285715
E02003108,0.079
E02003109,0.02525
E02003110,0.028800000000000003
E02003111,0.06625
E02003112,0.128
E02003113,0.063
E02003114,0.0992
E02003115,0.12233333333333334
E02003116,0.1512
E02003117,0.1068
E02003118,0.07333333333333333
E02003119,0.10514285714285714
E02003120,0.06733333333333334
E02003121,0.03671428571428571
E02003122,0.057999999999999996
E02003123,0.1618
E02003124,0.1996
E02003125,0.20249999999999999
E02003126,0.12840000000000001
E02003127,0.20380000000000004
E02003128,0.20339999999999997
E02003129,0.09825
E02003130,0.201
E02003131,0.145
E02003132,0.1246
E02003133,0.10600000000000001
E02003134,0.23679999999999998
E02003135,0.24020000000000002
E02003136,0.065
E02003137,0.0548
E02003138,0.0626
E02003139,0.06025
E02003140,0.053000000000000005
E02003141,0.1792
E02003142,0.20966666666666667
E02003143,0.08979999999999999
E02003144,0.09659999999999999
E02003145,0.134
E02003146,0.1316
E02003147,0.3068
E02003148,0.1905
E02003149,0.1908
E02003151,0.0686
E02003152,0.0722
E02003153,0.0612
E02003154,0.2384
E02003155,0.17149999999999999
E02003156,0.1224
E02003157,0.249
E02003158,0.17925
E02003159,0.21750000000000003
E02003161,0.3115
E02003163,0.1518
E02003164,0.10516666666666667
E02003165,0.1322
E02003166,0.21
E02003167,0.24350000000000002
E02003168,0.1166
E02003169,0.0804
E02003170,0.156
E02003171,0.159
E02003172,0.16849999999999998
E02003173,0.1545
E02003174,0.0886
E02003175,0.09416666666666666
E02003176,0.256
E02003177,0.06799999999999999
E02003178,0.1374
E02003179,0.20024999999999998
E02003180,0.11400000000000002
E02003181,0.0708
E02003182,0.059500000000000004
E02003183,0.07475
E02003184,0.096
E02003185,0.1142
E02003186,0.1628
E02003187,0.1432
E02003188,0.1355
E02003189,0.1014
E02003190,0.189
E02003191,0.0766
E02003192,0.16025
E02003194,0.028499999999999998
E02003195,0.121
E02003196,0.029857142857142856
E02003197,0.0984
E02003198,0.0856
E02003199,0.09200000000000001
E02003200,0.16616666666666668
E02003201,0.1485
E02003202,0.09625
E02003203,0.0998
E02003204,0.11579999999999999
E02003205,0.08080000000000001
E02003206,0.0665
E02003207,0.1695
E02003208,0.15183333333333335
E02003209,0.12466666666666666
E02003210,0.06
E02003211,0.0402
E02003212,0.07183333333333333
E02003214,0.32525000000000004
E02003215,0.05720000000000001
E02003216,0.10283333333333333
E02003217,0.14375
E02003218,0.23175
E02003219,0.054
E02003220,0.065
E02003221,0.1585
E02003222,0.0615
E02003223,0.08483333333333333
E02003224,0.054833333333333324
E02003225,0.0785
E02003226,0.12166666666666666
E02003227,0.28600000000000003
E02003228,0.08
E02003229,0.0745
E02003230,0.0994
E02003231,0.2564
E02003232,0.0658
E02003233,0.16616666666666666
E02003234,0.12266666666666666
E02003235,0.04933333333333333
E02003236,0.085
E02003237,0.06125
E02003238,0.11
E02003239,0.076
E02003240,0.049
E02003241,0.11574999999999999
E02003242,0.11259999999999999
E02003243,0.2812
E02003244,0.2326
E02003245,0.2626
E02003246,0.20339999999999997
E02003247,0.21079999999999996
E02003248,0.15
E02003249,0.20339999999999997
E02003250,0.18675
E02003251,0.07039999999999999
E02003252,0.13466666666666668
E02003253,0.17074999999999999
E02003254,0.056600000000000004
E02003255,0.1364
E02003257,0.27399999999999997
E02003258,0.05266666666666667
E02003259,0.11425
E02003260,0.26616666666666666
E02003261,0.1095
E02003262,0.18366666666666664
E02003263,0.13242857142857142
E02003264,0.0655
E02003265,0.0845
E02003266,0.21483333333333332
E02003267,0.17600000000000002
E02003268,0.15066666666666667
E02003269,0.104
E02003270,0.10640000000000001
E02003271,0.07871428571428571
E02003272,0.225
E02003273,0.157
E02003274,0.2325
E02003276,0.183
E02003277,0.22316666666666665
E02003278,0.1162
E02003279,0.0765
E02003280,0.136
E02003281,0.10133333333333333
E02003282,0.11299999999999999
E02003283,0.15257142857142858
E02003284,0.15614285714285714
E02003285,0.15171428571428572
E02003286,0.0405
E02003287,0.1635
E02003288,0.2286
E02003289,0.06483333333333334
E02003290,0.10466666666666667
E02003291,0.18085714285714286
E02003292,0.27199999999999996
E02003293,0.19833333333333333
E02003294,0.06233333333333333
E02003295,0.14500000000000002
E02003296,0.0474
E02003297,0.11740000000000002
E02003298,0.11080000000000001
E02003299,0.0475
E02003300,0.081
E02003301,0.1588
E02003302,0.19116666666666668
E02003303,0.14220000000000002
E02003304,0.12466666666666666
E02003305,0.1095
E02003307,0.17683333333333331
E02003308,0.11775
E02003309,0.0738
E02003311,0.1212
E02003312,0.15325
E02003313,0.25425000000000003
E02003314,0.14975
E02003315,0.06625
E02003316,0.11024999999999999
E02003317,0.055
E02003318,0.057
E02003319,0.1486
E02003320,0.259
E02003321,0.19649999999999998
E02003322,0.24500000000000002
E02003323,0.2005
E02003324,0.1378
E02003325,0.2275
E02003326,0.1406
E02003327,0.1495
E02003328,0.27725
E02003329,0.1615
E02003330,0.136
E02003331,0.15883333333333333
E02003332,0.12200000000000001
E02003333,0.28325
E02003334,0.1635
E02003335,0.2645
E02003336,0.07075000000000001
E02003337,0.124
E02003338,0.13440000000000002
E02003339,0.0975
E02003340,0.1852
E02003341,0.0675
E02003342,0.08275
E02003343,0.0375
E02003344,0.1608
E02003345,0.05375
E02003346,0.09125
E02003347,0.0695
E02003348,0.028199999999999996
E02003349,0.07139999999999999
E02003350,0.12825
E02003351,0.0896
E02003352,0.032
E02003353,0.03166666666666667
E02003354,0.044833333333333336
E02003355,0.11625
E02003356,0.032
E02003357,0.10166666666666667
E02003358,0.10466666666666667
E02003359,0.07039999999999999
E02003360,0.10233333333333333
E02003361,0.09040000000000001
E02003362,0.07980000000000001
E02003363,0.03
E02003364,0.058399999999999994
E02003365,0.0456
E02003366,0.0546
E02003367,0.048
E02003368,0.0795
E02003369,0.03875
E02003370,0.05225
E02003371,0.03125
E02003372,0.0618
E02003373,0.044000000000000004
E02003374,0.07975
E02003375,0.0675
E02003376,0.08399999999999999
E02003377,0.05483333333333334
E02003378,0.0716
E02003379,0.08125
E02003380,0.0534
E02003381,0.056
E02003382,0.10979999999999998
E02003383,0.043
E02003384,0.045
E02003385,0.11049999999999999
E02003386,0.1062
E02003387,0.043833333333333335
E02003388,0.068
E02003389,0.0432
E02003390,0.0222
E02003391,0.045599999999999995
E02003392,0.11259999999999999
E02003393,0.0698
E02003394,0.1824
E02003395,0.123
E02003396,0.104
E02003397,0.1592
E02003398,0.121
E02003400,0.0612
E02003401,0.1186
E02003402,0.0845
E02003403,0.15133333333333335
E02003404,0.139
E02003405,0.2444
E02003406,0.175
E02003407,0.16716666666666669
E02003408,0.12683333333333333
E02003409,0.10157142857142858
E02003410,0.15766666666666665
E02003411,0.14583333333333334
E02003412,0.09150000000000001
E02003414,0.11866666666666666
E02003415,0.163
E02003416,0.0758
E02003417,0.10833333333333334
E02003418,0.11649999999999999
E02003419,0.1232
E02003420,0.122
E02003421,0.04575
E02003422,0.046
E02003423,0.10475
E02003424,0.027800000000000002
E02003425,0.096
E02003426,0.037
E02003427,0.0888
E02003428,0.0625
E02003429,0.0372
E02003430,0.056
E02003431,0.08574999999999999
E02003432,0.052500000000000005
E02003433,0.05025
E02003434,0.1028
E02003435,0.03025
E02003436,0.046
E02003437,0.04775
E02003438,0.035333333333333335
E02003439,0.0465
E02003440,0.03233333333333333
E02003441,0.0356
E02003442,0.0346
E02003443,0.096
E02003444,0.051
E02003445,0.0395
E02003446,0.02475
E02003447,0.058800000000000005
E02003448,0.03425
E02003449,0.0248
E02003450,0.04866666666666667
E02003451,0.0812
E02003452,0.037
E02003453,0.01825
E02003454,0.039400000000000004
E02003455,0.059500000000000004
E02003456,0.04
E02003457,0.02242857142857143
E02003458,0.046799999999999994
E02003459,0.051000000000000004
E02003460,0.061399999999999996
E02003461,0.061399999999999996
E02003462,0.055400000000000005
E02003463,0.10600000000000001
E02003464,0.16975
E02003465,0.0685
E02003466,0.10225
E02003467,0.1555
E02003468,0.09666666666666668
E02003469,0.069
E02003470,0.24825
E02003471,0.14375
E02003472,0.14500000000000002
E02003473,0.058750000000000004
E02003474,0.0972
E02003476,0.20260000000000003
E02003478,0.0735
E02003479,0.16575
E02003480,0.0898
E02003481,0.26
E02003482,0.046000000000000006
E02003483,0.0675
E02003484,0.0915
E02003485,0.1272
E02003486,0.059399999999999994
E02003487,0.11059999999999999
E02003488,0.1545
E02003489,0.08775
E02003490,0.29000000000000004
E02003491,0.0998
E02003492,0.1485
E02003493,0.0668
E02003494,0.067
E02003495,0.1192
E02003496,0.15999999999999998
E02003497,0.0474
E02003498,0.2306
E02003499,0.2206
E02003500,0.0474
E02003501,0.06620000000000001
E02003502,0.16440000000000002
E02003503,0.14466666666666667
E02003504,0.0972
E02003505,0.0786
E02003506,0.09275
E02003507,0.13316666666666666
E02003508,0.0624
E02003509,0.1312
E02003510,0.1
E02003511,0.11599999999999999
E02003512,0.0888
E02003513,0.131
E02003514,0.0914
E02003515,0.3475
E02003516,0.0994
E02003517,0.13033333333333333
E02003518,0.1062
E02003519,0.1028
E02003520,0.2112
E02003521,0.1544
E02003522,0.1585
E02003523,0.072
E02003524,0.23679999999999998
E02003525,0.242
E02003526,0.0425
E02003527,0.1125
E02003529,0.0742
E02003530,0.11879999999999999
E02003531,0.0684
E02003532,0.11280000000000001
E02003533,0.17875
E02003534,0.09749999999999999
E02003535,0.12183333333333334
E02003536,0.3498
E02003537,0.09566666666666668
E02003538,0.1645
E02003540,0.09383333333333334
E02003541,0.22199999999999998
E02003542,0.0756
E02003543,0.0878
E02003544,0.10225
E02003545,0.10675
E02003546,0.0918
E02003547,0.0666
E02003548,0.094
E02003549,0.0712
E02003550,0.11180000000000001
E02003551,0.15875
E02003552,0.1885
E02003553,0.164
E02003554,0.078
E02003555,0.1648
E02003556,0.094
E02003557,0.04375
E02003558,0.1915
E02003559,0.06020000000000001
E02003560,0.258
E02003561,0.10540000000000001
E02003562,0.0834
E02003563,0.1504
E02003564,0.1386
E02003565,0.07475
E02003566,0.17075
E02003567,0.1732
E02003568,0.08
E02003569,0.126
E02003570,0.21033333333333334
E02003571,0.045000000000000005
E02003572,0.093
E02003573,0.2118
E02003574,0.0974
E02003575,0.24575
E02003576,0.1546
E02003578,0.10875
E02003579,0.123
E02003580,0.2655
E02003581,0.129
E02003582,0.0732
E02003583,0.16299999999999998
E02003584,0.1935
E02003585,0.07875
E02003586,0.1472
E02003587,0.1942
E02003588,0.1776
E02003589,0.1806
E02003590,0.0828
E02003591,0.11733333333333333
E02003592,0.12166666666666666
E02003593,0.07475000000000001
E02003594,0.1702
E02003595,0.1065
E02003596,0.17766666666666667
E02003597,0.10725
E02003598,0.1702
E02003599,0.10666666666666667
E02003600,0.09625
E02003601,0.059
E02003602,0.068
E02003603,0.09250000000000001
E02003604,0.067
E02003605,0.042749999999999996
E02003606,0.057749999999999996
E02003607,0.07766666666666668
E02003608,0.06916666666666667
E02003609,0.0645
E02003610,0.0518
E02003611,0.0458
E02003612,0.05566666666666667
E02003613,0.08325
E02003614,0.0346
E02003615,0.03875
E02003616,0.04525
E02003617,0.05583333333333334
E02003618,0.0736
E02003619,0.0696
E02003620,0.08366666666666667
E02003621,0.071
E02003622,0.169
E02003623,0.04125
E02003624,0.089
E02003625,0.162
E02003626,0.094
E02003627,0.1444
E02003628,0.19
E02003629,0.19099999999999998
E02003630,0.2182
E02003631,0.12975
E02003632,0.10099999999999999
E02003633,0.13874999999999998
E02003635,0.09600000000000002
E02003636,0.054
E02003637,0.05575
E02003638,0.0558
E02003639,0.12940000000000002
E02003640,0.055
E02003641,0.038
E02003642,0.18280000000000002
E02003643,0.058499999999999996
E02003644,0.11320000000000001
E02003645,0.0605
E02003646,0.11939999999999999
E02003647,0.1075
E02003648,0.147
E02003649,0.0505
E02003650,0.0722
E02003651,0.08175
E02003652,0.043000000000000003
E02003653,0.074
E02003654,0.046
E02003655,0.05299999999999999
E02003656,0.0605
E02003657,0.05
E02003658,0.0485
E02003659,0.0428
E02003660,0.05266666666666667
E02003661,0.04475
E02003662,0.08775
E02003663,0.16266666666666665
E02003664,0.12275
E02003665,0.0675
E02003666,0.1152
E02003667,0.058499999999999996
E02003668,0.034999999999999996
E02003669,0.15325
E02003670,0.0515
E02003671,0.10700000000000001
E02003672,0.0446
E02003673,0.041166666666666664
E02003674,0.036250000000000004
E02003675,0.051500000000000004
E02003676,0.029500000000000002
E02003677,0.11616666666666668
E02003678,0.050749999999999997
E02003679,0.10075
E02003680,0.034833333333333334
E02003681,0.04766666666666666
E02003682,0.041800000000000004
E02003683,0.04675
E02003685,0.03275
E02003686,0.0374
E02003687,0.056999999999999995
E02003688,0.04871428571428571
E02003689,0.0408
E02003690,0.07450000000000001
E02003691,0.051500000000000004
E02003692,0.0498
E02003693,0.0295
E02003694,0.0898
E02003695,0.0705
E02003696,0.060399999999999995
E02003697,0.03375
E02003698,0.024333333333333335
E02003699,0.05325
E02003701,0.08557142857142856
E02003702,0.034666666666666665
E02003703,0.0892
E02003704,0.0265
E02003705,0.136
E02003706,0.11574999999999999
E02003707,0.09875
E02003708,0.1684
E02003709,0.149
E02003710,0.0845
E02003711,0.07
E02003712,0.1116
E02003713,0.04925
E02003714,0.062
E02003715,0.027250000000000003
E02003716,0.04575
E02003717,0.055
E02003718,0.05475
E02003719,0.13766666666666666
E02003720,0.11183333333333334
E02003721,0.12733333333333333
E02003722,0.0464
E02003723,0.041
E02003724,0.14133333333333334
E02003725,0.027999999999999997
E02003726,0.0502
E02003727,0.0624
E02003728,0.09325
E02003729,0.09066666666666667
E02003731,0.057999999999999996
E02003732,0.08524999999999999
E02003733,0.0662
E02003734,0.08499999999999999
E02003735,0.05475
E02003736,0.0655
E02003737,0.08
E02003738,0.07250000000000001
E02003739,0.0625
E02003740,0.063
E02003742,0.1375
E02003743,0.2042
E02003744,0.170125
E02003745,0.17016666666666666
E02003746,0.13074999999999998
E02003747,0.122625
E02003748,0.15325
E02003749,0.09125000000000001
E02003750,0.1245
E02003751,0.09233333333333334
E02003752,0.10300000000000001
E02003753,0.09566666666666666
E02003754,0.0625
E02003755,0.1004
E02003756,0.06659999999999999
E02003757,0.08125
E02003758,0.057166666666666664
E02003759,0.04
E02003760,0.1784
E02003761,0.07150000000000001
E02003762,0.04975
E02003763,0.061857142857142854
E02003764,0.07175000000000001
E02003765,0.075
E02003766,0.065
E02003767,0.0425
E02003768,0.042
E02003769,0.041999999999999996
E02003770,0.036333333333333336
E02003771,0.08
E02003772,0.034199999999999994
E02003773,0.1032
E02003774,0.11224999999999999
E02003775,0.069
E02003776,0.08274999999999999
E02003777,0.050333333333333334
E02003778,0.057499999999999996
E02003780,0.0642857142857143
E02003781,0.0675
E02003784,0.0358
E02003785,0.06033333333333333
E02003786,0.04175
E02003787,0.051000000000000004
E02003788,0.0442
E02003789,0.0658
E02003790,0.051833333333333335
E02003791,0.043000000000000003
E02003792,0.06516666666666666
E02003793,0.06475
E02003794,0.07816666666666668
E02003795,0.06133333333333333
E02003796,0.1446
E02003797,0.051333333333333335
E02003798,0.25575000000000003
E02003799,0.22319999999999998
E02003800,0.05
E02003801,0.08159999999999999
E02003802,0.11075
E02003803,0.038
E02003804,0.095
E02003805,0.04175
E02003806,0.041666666666666664
E02003807,0.0675
E02003808,0.20124999999999998
E02003809,0.06675
E02003810,0.07339999999999999
E02003811,0.0415
E02003812,0.04575
E02003813,0.07625
E02003814,0.08940000000000001
E02003815,0.16775
E02003816,0.11324999999999999
E02003817,0.0555
E02003818,0.036
E02003819,0.058249999999999996
E02003820,0.06
E02003821,0.1005
E02003822,0.06999999999999999
E02003823,0.093
E02003824,0.056999999999999995
E02003825,0.05025
E02003826,0.20539999999999997
E02003827,0.196
E02003828,0.1705
E02003829,0.0635
E02003830,0.16419999999999998
E02003831,0.0455
E02003832,0.1295
E02003833,0.104
E02003834,0.143
E02003835,0.02816666666666667
E02003836,0.1018
E02003838,0.0458
E02003839,0.0964
E02003840,0.05600000000000001
E02003841,0.10125
E02003842,0.042249999999999996
E02003843,0.15875
E02003844,0.0685
E02003845,0.26699999999999996
E02003846,0.22200000000000003
E02003847,0.03414285714285714
E02003848,0.192
E02003849,0.2626
E02003850,0.08850000000000001
E02003851,0.04375
E02003852,0.03975
E02003853,0.05
E02003854,0.06999999999999999
E02003855,0.036000000000000004
E02003856,0.12
E02003857,0.074
E02003858,0.03275
E02003859,0.046285714285714284
E02003860,0.02475
E02003861,0.101
E02003862,0.028999999999999998
E02003863,0.0436
E02003864,0.0378
E02003865,0.065
E02003866,0.02375
E02003867,0.07680000000000001
E02003868,0.12375
E02003869,0.05619999999999999
E02003870,0.10157142857142856
E02003871,0.14925
E02003872,0.04
E02003873,0.18925
E02003874,0.085
E02003875,0.046000000000000006
E02003876,0.08549999999999999
E02003877,0.0518
E02003878,0.0794
E02003879,0.1945
E02003880,0.12175
E02003881,0.12775
E02003882,0.1515
E02003883,0.03383333333333333
E02003884,0.051000000000000004
E02003885,0.0725
E02003886,0.1805
E02003887,0.09425
E02003888,0.17675000000000002
E02003889,0.24475
E02003890,0.15275
E02003891,0.051500000000000004
E02003892,0.10650000000000001
E02003893,0.097
E02003894,0.131
E02003895,0.127
