Borough,x,y,xend,yend
Rochdale,383868.6880000001,408212.4059999995,383940.2120000003,408197.8139999993
Rochdale,383842.00100000016,408030.5940000005,383868.6880000001,408212.4059999995
Rochdale,383842.00100000016,408030.5940000005,383991.99899999984,407940.0950000007
Rochdale,383811.8130000001,407666.0940000005,383991.99899999984,407940.0950000007
Rochdale,383730.4285000004,407451.85349999927,383811.8130000001,407666.0940000005
Rochdale,383659.8130000001,407429.5,383730.4285000004,407451.85349999927
Rochdale,383659.8130000001,407429.5,383721.8130000001,407290.8120000009
Rochdale,383721.8130000001,407290.8120000009,383773.7189999996,407248.2809999995
Rochdale,383773.7189999996,407248.2809999995,383931.2125000004,407292.4934999999
Rochdale,383931.2125000004,407292.4934999999,384026.3174999999,407239.79099999927
Rochdale,388699.3310000002,406854.0030000005,388757.4040000001,406856.50100000016
Rochdale,388757.4040000001,406856.50100000016,388798.6880000001,406910.3120000009
Rochdale,388798.6880000001,406910.3120000009,388913.7659999998,406915.9195000008
Rochdale,388913.7659999998,406915.9195000008,388961.1880000001,407081.4059999995
Rochdale,388961.1880000001,407081.4059999995,389109.1880000001,407198.0940000005
Rochdale,389109.1880000001,407198.0940000005,389171.8260000004,407307.5399999991
Rochdale,389171.8260000004,407307.5399999991,389290.3130000001,407442.6870000009
Rochdale,389290.3130000001,407442.6870000009,389530.0,407559.9059999995
Rochdale,389530.0,407559.9059999995,389644.8059999999,407529.9059999995
Rochdale,389644.8059999999,407529.9059999995,389672.6880000001,407589.9059999995
Rochdale,389672.6880000001,407589.9059999995,389815.5959999999,407652.3059999999
Rochdale,389815.5959999999,407652.3059999999,390099.7019999996,407849.5620000009
Rochdale,390079.15500000026,408152.261,390099.7019999996,407849.5620000009
Rochdale,390043.6880000001,408635.1870000009,390079.15500000026,408152.261
Rochdale,389990.0,408691.5960000008,390043.6880000001,408635.1870000009
Rochdale,389987.2810000004,408806.90699999966,389990.0,408691.5960000008
Rochdale,389987.2810000004,408806.90699999966,390026.2810000004,408865.5
Rochdale,390000.0,409170.0,390026.2810000004,408865.5
Rochdale,389728.40699999966,409534.1870000009,390000.0,409170.0
Rochdale,384026.3174999999,407239.79099999927,384095.5,407217.0940000005
Rochdale,384095.5,407217.0940000005,384142.1880000001,407242.1870000009
Rochdale,384142.1880000001,407242.1870000009,384154.0939999996,407196.1870000009
Rochdale,384154.0939999996,407196.1870000009,384264.0939999996,407170.49899999984
Rochdale,384264.0939999996,407170.49899999984,384383.6880000001,407004.1870000009
Rochdale,384383.6880000001,407004.1870000009,384433.8130000001,406985.9059999995
Rochdale,384089.0240000002,406751.9664999992,384433.8130000001,406985.9059999995
Rochdale,384089.0240000002,406751.9664999992,384371.6880000001,406364.6870000009
Rochdale,384371.6880000001,406364.6870000009,384443.9060000004,406077.9059999995
Rochdale,384443.9060000004,406077.9059999995,384477.46559999976,405756.5013999995
Rochdale,388492.5810000002,404790.13299999945,388599.1670000004,405003.5960000008
Rochdale,388599.1670000004,405003.5960000008,388656.9230000004,405074.0179999992
Rochdale,388656.9230000004,405074.0179999992,388682.926,405122.16599999927
Rochdale,388682.926,405122.16599999927,388752.5959999999,405247.5
Rochdale,388752.5959999999,405247.5,388783.5939999996,405245.5969999992
Rochdale,388781.8729999997,405303.6500000004,388783.5939999996,405245.5969999992
Rochdale,388781.8729999997,405303.6500000004,388866.01300000027,405508.99899999984
Rochdale,388845.5369999996,405811.9790000003,388866.01300000027,405508.99899999984
Rochdale,388831.6880000001,406104.9979999997,388845.5369999996,405811.9790000003
Rochdale,388726.892,406088.8619999997,388831.6880000001,406104.9979999997
Rochdale,388686.0939999996,406150.5,388726.892,406088.8619999997
Rochdale,388685.7105999999,406319.25019999966,388686.0939999996,406150.5
Rochdale,388685.7105999999,406319.25019999966,388688.6900000004,406373.0209999997
Rochdale,388688.6900000004,406373.0209999997,388699.3310000002,406854.0030000005
Rochdale,384477.46559999976,405756.5013999995,384542.3260000004,405436.8220000006
Rochdale,384542.3260000004,405436.8220000006,384566.7709999997,405315.8589999992
Rochdale,384566.7709999997,405315.8589999992,384567.18599999975,405031.1879999992
Rochdale,384441.5,404917.0940000005,384567.18599999975,405031.1879999992
Rochdale,384427.23900000006,404829.3660000004,384441.5,404917.0940000005
Rochdale,384377.09700000007,404777.0969999992,384427.23900000006,404829.3660000004
Rochdale,384375.29,404708.50100000016,384377.09700000007,404777.0969999992
Rochdale,384375.29,404708.50100000016,384394.5959999999,404711.6899999995
Rochdale,384394.5959999999,404711.6899999995,384583.0,404757.8120000009
Rochdale,384583.0,404757.8120000009,384621.3130000001,404859.8120000009
Rochdale,384621.3130000001,404859.8120000009,384768.3159999997,404875.0639999993
Rochdale,384768.3159999997,404875.0639999993,384801.3710000003,404880.9979999997
Rochdale,384801.3710000003,404880.9979999997,384891.0939999996,404929.6870000009
Rochdale,384891.0939999996,404929.6870000009,384931.9060000004,404920.3120000009
Rochdale,384931.9060000004,404920.3120000009,385000.9380000001,405013.9370000009
Rochdale,385000.9380000001,405013.9370000009,385097.21839999966,405034.7366000004
Rochdale,385097.21839999966,405034.7366000004,385463.8130000001,405135.1870000009
Rochdale,385463.8130000001,405135.1870000009,385503.65199999977,405171.3129999992
Rochdale,385503.65199999977,405171.3129999992,385551.9060000004,405263.0
Rochdale,385551.9060000004,405263.0,385594.3130000001,405272.8120000009
Rochdale,385594.3130000001,405272.8120000009,385663.5,405221.5950000007
Rochdale,385663.5,405221.5950000007,385668.818,405108.0464999992
Rochdale,385668.818,405108.0464999992,385769.6040000003,405083.5059999991
Rochdale,385769.6040000003,405083.5059999991,385982.0,405061.4059999995
Rochdale,385982.0,405061.4059999995,386123.1880000001,404919.0940000005
Rochdale,386123.1880000001,404919.0940000005,386138.9519999996,404850.3870000001
Rochdale,386138.9519999996,404850.3870000001,386226.227,404755.9330000002
Rochdale,386226.227,404755.9330000002,386277.18900000025,404665.5940000005
Rochdale,386277.18900000025,404665.5940000005,386331.82799999975,404668.6779999994
Rochdale,386331.82799999975,404668.6779999994,386470.5865000002,404476.1414999999
Rochdale,386385.7810000004,404366.5940000005,386470.5865000002,404476.1414999999
Rochdale,386385.7810000004,404366.5940000005,386386.1509999996,404234.4419999998
Rochdale,386386.1509999996,404234.4419999998,386394.11400000006,404176.37399999984
Rochdale,386394.11400000006,404176.37399999984,386480.9060000004,404046.5
Rochdale,386480.9060000004,404046.5,386824.2174000004,403913.46839999966
Rochdale,386824.2174000004,403913.46839999966,386835.8059999999,403913.7129999995
Rochdale,386835.8059999999,403913.7129999995,387243.40299999993,403903.5
Rochdale,387243.40299999993,403903.5,387334.8683000002,403859.01970000006
Rochdale,387334.8683000002,403859.01970000006,387749.3439999996,403627.636
Rochdale,387749.3439999996,403627.636,387772.6909999997,403614.09899999946
Rochdale,387772.6909999997,403614.09899999946,388175.8099999996,404236.8949999996
Rochdale,388175.8099999996,404236.8949999996,388296.9239999997,404524.3420000002
Rochdale,388296.9239999997,404524.3420000002,388463.0949999997,404650.193
Rochdale,388463.0949999997,404650.193,388492.5810000002,404790.13299999945
Salford,371926.318,405012.273,372048.9060000004,405005.7369999997
Salford,371801.4879999999,405027.5810000002,371926.318,405012.273
Salford,371654.2450000001,405036.4780000001,371801.4879999999,405027.5810000002
Salford,371490.0939999996,405058.1270000003,371654.2450000001,405036.4780000001
Salford,371422.12600000016,405070.13299999945,371490.0939999996,405058.1270000003
Salford,371345.8590000002,405087.8220000006,371422.12600000016,405070.13299999945
Salford,371219.9060000004,405116.693,371345.8590000002,405087.8220000006
Salford,371124.5939999996,405142.3120000009,371219.9060000004,405116.693
Salford,371063.5939999996,404908.9059999995,371124.5939999996,405142.3120000009
Salford,370871.8119999999,404761.0,371063.5939999996,404908.9059999995
Salford,370831.7929999996,404610.4309999999,370871.8119999999,404761.0
Salford,370808.3119999999,404480.0,370831.7929999996,404610.4309999999
Salford,370808.3119999999,404480.0,370846.1129999999,404346.4470000006
Salford,372658.3059999999,404797.0969999992,372902.1749999998,404729.0850000009
Salford,372470.5999999996,404892.6850000005,372658.3059999999,404797.0969999992
Salford,372213.32799999975,405000.3080000002,372470.5999999996,404892.6850000005
Salford,372172.3150000004,405015.9279999994,372213.32799999975,405000.3080000002
Salford,372160.9689999996,404978.3420000002,372172.3150000004,405015.9279999994
Salford,372048.9060000004,405005.7369999997,372160.9689999996,404978.3420000002
Salford,373522.58800000045,404739.9079999998,373580.31400000025,404729.693
Salford,373004.0700000003,404705.03500000015,373522.58800000045,404739.9079999998
Salford,372902.1749999998,404729.0850000009,373004.0700000003,404705.03500000015
Salford,375691.0029999996,403682.9979999997,376601.5939999996,403346.3090000004
Salford,375663.0,403564.25,375691.0029999996,403682.9979999997
Salford,375512.4060000004,403644.1870000009,375663.0,403564.25
Salford,374606.5939999996,403915.8120000009,375512.4060000004,403644.1870000009
Salford,374349.2280000001,404064.41300000064,374606.5939999996,403915.8120000009
Salford,374208.8130000001,404208.4059999995,374349.2280000001,404064.41300000064
Salford,374051.4160000002,404440.78199999966,374208.8130000001,404208.4059999995
Salford,373873.3490000004,404606.3839999996,374051.4160000002,404440.78199999966
Salford,373745.9413999999,404662.5274,373873.3490000004,404606.3839999996
Salford,373580.31400000025,404729.693,373745.9413999999,404662.5274
Salford,370802.5939999996,404205.1870000009,370846.1129999999,404346.4470000006
Salford,370769.9060000004,404202.1870000009,370802.5939999996,404205.1870000009
Salford,370726.40299999993,404055.693,370769.9060000004,404202.1870000009
Salford,370643.0,403966.0940000005,370726.40299999993,404055.693
Salford,370626.0939999996,403897.7190000005,370643.0,403966.0940000005
Salford,370412.90699999966,403726.0,370626.0939999996,403897.7190000005
Salford,370398.9060000004,403593.6870000009,370412.90699999966,403726.0
Salford,370193.193,403647.4949999992,370398.9060000004,403593.6870000009
Salford,370190.9060000004,403606.3129999992,370193.193,403647.4949999992
Salford,370013.6869999999,403432.8120000009,370190.9060000004,403606.3129999992
Salford,369988.3150000004,403359.6860000007,370013.6869999999,403432.8120000009
Salford,369988.3150000004,403359.6860000007,370211.915,403300.4470000006
Salford,370211.915,403300.4470000006,370611.34700000007,403181.09899999946
Salford,370611.34700000007,403181.09899999946,371428.9079999998,402943.9059999995
Salford,371428.9079999998,402943.9059999995,371799.9749999996,402824.7210000008
Salford,371799.9749999996,402824.7210000008,372059.0420000004,402722.6410000008
Salford,372059.0420000004,402722.6410000008,372363.92700000014,402455.0
Salford,372363.92700000014,402455.0,372452.8720000005,402306.3264000006
Salford,377116.5,404596.0,377398.8130000001,404498.4059999995
Salford,376989.4060000004,404567.5940000005,377116.5,404596.0
Salford,376977.7189999996,404506.5940000005,376989.4060000004,404567.5940000005
Salford,376977.7189999996,404506.5940000005,377029.74899999984,404445.1879999992
Salford,376983.33050000016,404391.8239999991,377029.74899999984,404445.1879999992
Salford,376804.0290000001,404403.9039999992,376983.33050000016,404391.8239999991
Salford,376755.6909999997,404337.1909999997,376804.0290000001,404403.9039999992
Salford,376690.0959999999,404339.5,376755.6909999997,404337.1909999997
Salford,376648.73199999984,404295.5730000008,376690.0959999999,404339.5
Salford,376648.73199999984,404295.5730000008,376756.6880000001,404234.5
Salford,376739.8030000003,404206.5,376756.6880000001,404234.5
Salford,376721.9060000004,404173.1870000009,376739.8030000003,404206.5
Salford,376640.90699999966,404200.5,376721.9060000004,404173.1870000009
Salford,376610.77799999993,404134.1549999993,376640.90699999966,404200.5
Salford,376588.1880000001,404072.0,376610.77799999993,404134.1549999993
Salford,376588.1880000001,404072.0,376710.6693000002,404019.71829999983
Salford,376680.6880000001,403910.5940000005,376710.6693000002,404019.71829999983
Salford,376680.6880000001,403910.5940000005,376714.8820000002,403902.3599999994
Salford,376658.0,403790.5,376714.8820000002,403902.3599999994
Salford,376658.0,403790.5,376837.81099999975,403724.5950000007
Salford,376601.5939999996,403346.3090000004,376837.81099999975,403724.5950000007
Salford,378568.7189999996,403458.5,378660.0580000002,403433.16599999927
Salford,378434.5240000002,403585.3203999996,378568.7189999996,403458.5
Salford,378430.1730000004,403590.7709999997,378434.5240000002,403585.3203999996
Salford,378330.9060000004,403706.5940000005,378430.1730000004,403590.7709999997
Salford,377878.0,403904.9059999995,378330.9060000004,403706.5940000005
Salford,377678.4040000001,404161.9079999998,377878.0,403904.9059999995
Salford,377553.5760000004,404319.41000000015,377678.4040000001,404161.9079999998
Salford,377398.8130000001,404498.4059999995,377553.5760000004,404319.41000000015
Salford,372452.8720000005,402306.3264000006,372605.99899999984,402105.3059999999
Salford,372600.39300000016,402064.6549999993,372605.99899999984,402105.3059999999
Salford,379450.6880000001,403461.8120000009,379523.0,403428.5940000005
Salford,379155.9060000004,403466.9059999995,379450.6880000001,403461.8120000009
Salford,378923.9060000004,403421.4059999995,379155.9060000004,403466.9059999995
Salford,378660.0580000002,403433.16599999927,378923.9060000004,403421.4059999995
Salford,380765.8130000001,401934.2809999995,380813.0228000004,401741.9110000003
Salford,380684.6880000001,402031.3800000008,380765.8130000001,401934.2809999995
Salford,380560.0,402130.8120000009,380684.6880000001,402031.3800000008
Salford,380470.9060000004,402159.5940000005,380560.0,402130.8120000009
Salford,380354.5,402146.7809999995,380470.9060000004,402159.5940000005
Salford,380063.40500000026,402298.0940000005,380354.5,402146.7809999995
Salford,380031.6880000001,402392.1870000009,380063.40500000026,402298.0940000005
Salford,380031.6880000001,402392.1870000009,380065.1880000001,402713.7190000005
Salford,379945.3219999997,402950.25799999945,380065.1880000001,402713.7190000005
Salford,379916.1229999997,402984.15699999966,379945.3219999997,402950.25799999945
Salford,379523.0,403428.5940000005,379916.1229999997,402984.15699999966
Salford,382832.46,402429.4450000003,382925.2139999997,402448.4000000004
Salford,383569.5939999996,401454.49899999984,383649.4409999997,401442.3059999999
Salford,383649.4409999997,401442.3059999999,383685.3439999996,401530.5940000005
Salford,383685.3439999996,401530.5940000005,383747.6062000003,401595.8015999999
Salford,383747.6062000003,401595.8015999999,383755.8119999999,401678.3129999992
Salford,383755.8119999999,401678.3129999992,383837.8426999999,401738.6607000008
Salford,383786.6780000003,401861.28500000015,383837.8426999999,401738.6607000008
Salford,383725.5939999996,401987.0,383786.6780000003,401861.28500000015
Salford,383593.3499999996,402121.9690000005,383725.5939999996,401987.0
Salford,383524.97200000007,402182.636,383593.3499999996,402121.9690000005
Salford,383516.5199999996,402189.9910000004,383524.97200000007,402182.636
Salford,383450.9060000004,402243.5,383516.5199999996,402189.9910000004
Salford,383061.5039999997,402391.7899999991,383450.9060000004,402243.5
Salford,383013.7010000004,402408.5099999998,383061.5039999997,402391.7899999991
Salford,382953.8130000001,402403.0,383013.7010000004,402408.5099999998
Salford,382925.2139999997,402448.4000000004,382953.8130000001,402403.0
Salford,382799.5285,402428.27150000073,382832.46,402429.4450000003
Salford,382597.2104000002,402409.3000000008,382799.5285,402428.27150000073
Salford,382462.0889999997,402392.4940000009,382597.2104000002,402409.3000000008
Salford,382417.95299999975,402381.2400000002,382462.0889999997,402392.4940000009
Salford,382115.5259999996,402335.5170000009,382417.95299999975,402381.2400000002
Salford,382087.6934000002,402344.7320000008,382115.5259999996,402335.5170000009
Salford,381926.2045,402237.2634999994,382087.6934000002,402344.7320000008
Salford,381583.585,402170.65300000086,381926.2045,402237.2634999994
Salford,381522.5,402170.0969999992,381583.585,402170.65300000086
Salford,381358.193,402094.0950000007,381522.5,402170.0969999992
Salford,381294.966,402019.20800000057,381358.193,402094.0950000007
Salford,381192.8130000001,401916.1870000009,381294.966,402019.20800000057
Salford,381118.136,401893.6089999992,381192.8130000001,401916.1870000009
Salford,381058.21300000045,401882.1899999995,381118.136,401893.6089999992
Salford,380892.0,401816.8120000009,381058.21300000045,401882.1899999995
Salford,380813.0228000004,401741.9110000003,380892.0,401816.8120000009
Salford,372526.68599999975,401940.8120000009,372600.39300000016,402064.6549999993
Salford,372526.68599999975,401940.8120000009,372556.45550000016,401778.5020000003
Salford,372281.19600000046,401797.1840000004,372556.45550000016,401778.5020000003
Salford,372281.19600000046,401797.1840000004,372328.9979999997,401599.8110000007
Salford,372300.9249999998,401583.1809999999,372328.9979999997,401599.8110000007
Salford,372291.0420000004,401577.2924000006,372300.9249999998,401583.1809999999
Salford,372094.3119999999,401461.1870000009,372291.0420000004,401577.2924000006
Salford,372094.3119999999,401461.1870000009,372154.59300000034,401368.6879999992
Salford,372097.8130000001,401286.5940000005,372154.59300000034,401368.6879999992
Salford,372097.8130000001,401286.5940000005,372207.78050000034,401198.54399999976
Salford,372171.8990000002,401190.40300000086,372207.78050000034,401198.54399999976
Salford,372130.82100000046,401180.5289999992,372171.8990000002,401190.40300000086
Salford,371984.1339999996,401138.4110000003,372130.82100000046,401180.5289999992
Salford,371964.699,401132.2219999992,371984.1339999996,401138.4110000003
Salford,371615.53199999966,401011.5170000009,371964.699,401132.2219999992
Salford,371546.3059999999,400972.591,371615.53199999966,401011.5170000009
Salford,371546.3059999999,400972.591,371566.3059999999,400659.2019999996
Salford,371368.4060000004,400573.5,371566.3059999999,400659.2019999996
Salford,371367.3119999999,400415.1870000009,371368.4060000004,400573.5
Salford,371367.3119999999,400415.1870000009,371394.449,400362.96199999936
Salford,371394.449,400362.96199999936,371459.6869999999,400237.0
Salford,371388.1440000003,400183.46199999936,371459.6869999999,400237.0
Salford,371287.1869999999,400062.9059999995,371388.1440000003,400183.46199999936
Salford,371159.3119999999,399766.3120000009,371287.1869999999,400062.9059999995
Salford,371004.7544999998,399604.6154999994,371159.3119999999,399766.3120000009
Salford,371004.7544999998,399604.6154999994,371018.3119999999,399548.6879999992
Salford,371018.3119999999,399548.6879999992,371146.3119999999,399412.4059999995
Salford,371146.3119999999,399412.4059999995,371189.40699999966,399151.3120000009
Salford,371186.3119999999,399030.1870000009,371189.40699999966,399151.3120000009
Salford,371129.6869999999,398953.40699999966,371186.3119999999,399030.1870000009
Salford,371116.9060000004,398771.8120000009,371129.6869999999,398953.40699999966
Salford,370992.3119999999,398467.5940000005,371116.9060000004,398771.8120000009
Salford,370992.3119999999,398467.5940000005,371143.1940000001,397326.1889999993
Salford,378152.5,398160.3120000009,378511.0580000002,398231.9969999995
Salford,378511.0580000002,398231.9969999995,378769.8130000001,398196.1870000009
Salford,378769.8130000001,398196.1870000009,378971.5939999996,398122.5
Salford,378971.5939999996,398122.5,379623.1909999997,397623.9969999995
Salford,379623.1909999997,397623.9969999995,379709.7309999997,397556.5500000008
Salford,379709.7309999997,397556.5500000008,380028.9060000004,397309.6899999995
Salford,376612.98900000006,397568.3300000001,376641.8991,397580.3903000001
Salford,376641.8991,397580.3903000001,377008.3990000002,397720.0160000008
Salford,377008.3990000002,397720.0160000008,377217.1179999998,397793.9609999992
Salford,377217.1179999998,397793.9609999992,377312.6634,397828.1305
Salford,377312.6634,397828.1305,377574.6941999998,397929.34410000034
Salford,377574.6941999998,397929.34410000034,377739.8770000003,397997.8509999998
Salford,377739.8770000003,397997.8509999998,378152.5,398160.3120000009
Salford,374663.0920000002,396459.5950000007,374812.6339999996,396530.62099999934
Salford,374812.6339999996,396530.62099999934,375059.5,396708.0
Salford,375059.5,396708.0,375595.3119999999,397012.1870000009
Salford,375595.3119999999,397012.1870000009,375599.9780000001,397014.8550000005
Salford,375599.9780000001,397014.8550000005,376485.7759999996,397507.5810000002
Salford,376485.7759999996,397507.5810000002,376612.98900000006,397568.3300000001
Salford,371143.1940000001,397326.1889999993,371249.99899999984,396566.8120000009
Salford,370493.3159999997,396461.2100000009,371249.99899999984,396566.8120000009
Salford,372850.9040000001,394148.0940000005,372901.1869999999,394431.8120000009
Salford,372901.1869999999,394431.8120000009,373005.12399999984,394674.2190000005
Salford,373005.12399999984,394674.2190000005,373107.9979999997,394885.6469999999
Salford,373107.9979999997,394885.6469999999,373147.98199999984,394961.54700000025
Salford,373147.98199999984,394961.54700000025,373248.4369999999,395125.7329999991
Salford,373248.4369999999,395125.7329999991,373383.2989999997,395325.716
Salford,373383.2989999997,395325.716,373384.4479999999,395327.4000000004
Salford,373384.4479999999,395327.4000000004,373482.0999999996,395465.5559999999
Salford,373482.0999999996,395465.5559999999,373728.7280000001,395756.0659999997
Salford,373728.7280000001,395756.0659999997,373762.9718000004,395785.7960999999
Salford,373762.9718000004,395785.7960999999,374324.9879999999,396273.7329999991
Salford,374324.9879999999,396273.7329999991,374487.9713000003,396363.3278999999
Salford,374487.9713000003,396363.3278999999,374663.0920000002,396459.5950000007
Salford,369310.3113000002,396278.6966999993,370493.3159999997,396461.2100000009
Salford,369216.3150000004,396264.1950000003,369310.3113000002,396278.6966999993
Salford,368444.8119999999,396288.6870000009,369216.3150000004,396264.1950000003
Salford,368284.0939999996,396220.0,368444.8119999999,396288.6870000009
Salford,368164.0939999996,396225.1870000009,368284.0939999996,396220.0
Salford,368046.9060000004,396162.5,368164.0939999996,396225.1870000009
Salford,367993.8049999997,396096.0,368046.9060000004,396162.5
Salford,367781.4060000004,396070.0940000005,367993.8049999997,396096.0
Salford,367694.3119999999,396108.7190000005,367781.4060000004,396070.0940000005
Salford,367656.98620000016,396086.9378999993,367694.3119999999,396108.7190000005
Salford,367581.0,396042.5969999992,367656.98620000016,396086.9378999993
Salford,367581.0,396042.5969999992,367583.4060000004,395989.9690000005
Salford,367583.4060000004,395989.9690000005,367588.017,395985.8347999994
Salford,367588.017,395985.8347999994,367606.2507999996,395969.4865000006
Salford,367606.2507999996,395969.4865000006,367753.1656,395837.7639000006
Salford,367753.1656,395837.7639000006,367761.7189999996,395830.0950000007
Salford,367761.7189999996,395830.0950000007,367762.42289999966,395825.7062999997
Salford,367762.42289999966,395825.7062999997,367796.3090000004,395614.4360000007
Salford,367796.3090000004,395614.4360000007,367817.9060000004,395490.09300000034
Salford,367817.9060000004,395490.09300000034,368037.25040000025,395337.3868000005
Salford,368037.25040000025,395337.3868000005,368039.42200000025,395335.875
Salford,368039.42200000025,395335.875,368300.9060000004,394914.5
Salford,368300.9060000004,394914.5,368484.9292000001,394694.7798999995
Salford,368484.9292000001,394694.7798999995,368491.8480000002,394686.5189999994
Salford,368485.3224,394669.9526000004,368491.8480000002,394686.5189999994
Salford,368419.3992999997,394502.5934999995,368485.3224,394669.9526000004
Salford,368369.1377999997,394374.9946999997,368419.3992999997,394502.5934999995
Salford,368330.5,394276.9049999993,368369.1377999997,394374.9946999997
Salford,368330.5,394276.9049999993,368332.0184000004,394230.0417999998
Salford,368332.0184000004,394230.0417999998,368332.9817000004,394200.30849999934
Salford,368332.9817000004,394200.30849999934,368333.5,394184.3120000009
Salford,368333.5,394184.3120000009,368509.3998999996,393885.5835999996
Salford,368509.3998999996,393885.5835999996,368594.3361,393741.3376000002
Salford,368594.3361,393741.3376000002,368603.3119999999,393726.0940000005
Salford,368603.3119999999,393726.0940000005,368626.4811000005,393720.3743999992
Salford,368626.4811000005,393720.3743999992,368822.4369999999,393672.0
Salford,368822.4369999999,393672.0,369027.1862000004,393507.4441999998
Salford,369027.1862000004,393507.4441999998,369048.8312999997,393496.41000000015
Salford,369048.8312999997,393496.41000000015,369098.6212,393471.0282000005
Salford,369098.6212,393471.0282000005,369117.3119999999,393461.5
Salford,369117.3119999999,393461.5,369307.51379999984,393458.1797000002
Salford,369307.51379999984,393458.1797000002,369310.3113000002,393458.1308999993
Salford,369310.3113000002,393458.1308999993,369317.8119999999,393458.0
Salford,369317.8119999999,393458.0,369352.4506999999,393434.1487000007
Salford,369352.4506999999,393434.1487000007,369400.5103000002,393401.0560999997
Salford,369400.5103000002,393401.0560999997,369423.375,393385.3120000009
Salford,369423.375,393385.3120000009,369584.8119999999,393027.1870000009
Salford,369584.8119999999,393027.1870000009,369643.0040999996,392944.7207999993
Salford,369643.0040999996,392944.7207999993,369876.2889999999,392614.12399999984
Salford,369876.2889999999,392614.12399999984,369963.1109999996,392440.9910000004
Salford,369963.1109999996,392440.9910000004,370079.5939999996,392330.4059999995
Salford,370079.5939999996,392330.4059999995,370125.51800000016,392184.3190000001
Salford,370125.51800000016,392184.3190000001,370172.6869999999,392013.3440000005
Salford,370172.6869999999,392013.3440000005,370250.2050000001,391902.1229999997
Salford,370250.2050000001,391902.1229999997,370254.4800000005,391745.7290000003
Salford,370241.8030000003,391611.5089999996,370254.4800000005,391745.7290000003
Salford,370109.0939999996,391430.5940000005,370241.8030000003,391611.5089999996
Salford,370109.0939999996,391430.5940000005,370120.73199999984,391342.3110000007
Salford,370120.73199999984,391342.3110000007,370145.7810000004,391258.3120000009
Salford,370145.7810000004,391258.3120000009,370228.6869999999,391203.0
Salford,370228.6869999999,391203.0,370229.2209999999,391101.91599999927
Salford,370229.2209999999,391101.91599999927,370983.00100000016,391618.9969999995
Salford,370983.00100000016,391618.9969999995,371021.8459999999,391644.7760000005
Salford,371021.8459999999,391644.7760000005,371241.21,391790.3579999991
Salford,371241.21,391790.3579999991,371329.648,391848.4360000007
Salford,371329.648,391848.4360000007,371659.3550000005,392065.45800000057
Salford,371659.3550000005,392065.45800000057,371853.5939999996,392202.1870000009
Salford,371853.5939999996,392202.1870000009,372111.9040000001,392452.90300000086
Salford,372111.9040000001,392452.90300000086,372372.90199999977,392833.3059999999
Salford,372372.90199999977,392833.3059999999,372626.49899999984,393495.0950000007
Salford,372595.6869999999,393556.0,372626.49899999984,393495.0950000007
Salford,372595.6869999999,393556.0,372651.432,393626.1459999997
Salford,372651.432,393626.1459999997,372692.9230000004,393764.8479999993
Salford,372692.9230000004,393764.8479999993,372764.41899999976,393922.3359999992
Salford,372764.41899999976,393922.3359999992,372850.9040000001,394148.0940000005
Salford,383801.6409999998,401120.6559999995,383812.9340000004,401055.8479999993
Salford,383606.7429999998,401183.6490000002,383801.6409999998,401120.6559999995
Salford,383606.7429999998,401183.6490000002,383615.352,401255.25100000016
Salford,383499.24899999984,401289.5629999992,383615.352,401255.25100000016
Salford,383499.24899999984,401289.5629999992,383523.1349999998,401325.1620000005
Salford,383523.1349999998,401325.1620000005,383569.5939999996,401454.49899999984
Salford,383162.3540000003,400300.4604000002,383229.8130000001,400348.8120000009
Salford,383193.0856999997,400437.6500000004,383229.8130000001,400348.8120000009
Salford,383193.0856999997,400437.6500000004,383248.176,400533.5889999997
Salford,383248.176,400533.5889999997,383266.03450000007,400548.3991999999
Salford,383266.03450000007,400548.3991999999,383354.5939999996,400713.0940000005
Salford,383344.33800000045,400747.9940000009,383354.5939999996,400713.0940000005
Salford,383344.33800000045,400747.9940000009,383414.6643000003,400828.7042999994
Salford,383414.6643000003,400828.7042999994,383498.994,400792.2919999994
Salford,383498.994,400792.2919999994,383552.09700000007,400768.068
Salford,383552.09700000007,400768.068,383706.807,400662.0040000007
Salford,383706.807,400662.0040000007,383755.1339999996,400824.5260000005
Salford,383755.1339999996,400824.5260000005,383757.0209999997,400829.61700000055
Salford,383757.0209999997,400829.61700000055,383799.1560000004,400933.6549999993
Salford,383799.1560000004,400933.6549999993,383828.75,400929.9059999995
Salford,383812.9340000004,401055.8479999993,383828.75,400929.9059999995
Salford,383194.8655000003,400104.49599999934,383217.4205,400138.7974999994
Salford,383162.3540000003,400300.4604000002,383217.4205,400138.7974999994
Salford,383304.1270000003,398371.727,383437.6330000004,398440.2929999996
Salford,383437.6330000004,398440.2929999996,383548.426,398508.3120000009
Salford,383548.426,398508.3120000009,383617.0190000003,398560.2359999996
Salford,383617.0190000003,398560.2359999996,383649.2120000003,398591.7870000005
Salford,383649.2120000003,398591.7870000005,383793.78199999966,398729.0
Salford,383793.78199999966,398729.0,383832.6220000005,398865.6219999995
Salford,383783.90699999966,398951.1889999993,383832.6220000005,398865.6219999995
Salford,383747.0301000001,398977.9409999997,383783.90699999966,398951.1889999993
Salford,383668.0489999997,399034.2689999994,383747.0301000001,398977.9409999997
Salford,383604.5530000003,399081.4360000007,383668.0489999997,399034.2689999994
