msoa21cd,Year,COPD_Rate,Eligible,Income_Score,Num_Upgrades,Avg_EPC,Treatment_Group,Post_Policy
E02001086,2019,153.95517771102675,1,0.1915,174,67.44827586206897,1,1
E02001086,2020,145.4385832520889,1,0.1915,151,69.6158940397351,1,1
E02001086,2021,154.44409028604088,1,0.1915,167,69.89221556886227,1,1
E02001086,2022,151.39815071909908,1,0.1915,157,68.61783439490446,1,1
E02001086,2023,152.62349210086083,1,0.1915,136,68.61029411764706,1,1
E02001086,2024,140.08422229682708,1,0.1915,158,71.46835443037975,1,1
E02001087,2015,85.74154017736984,0,0.06083333333333333,292,60.0,0,0
E02001087,2016,89.79137400469766,0,0.06083333333333333,303,61.06930693069307,0,0
E02001087,2017,97.94380699475647,0,0.06083333333333333,163,62.41104294478528,0,0
E02001087,2018,93.73672563696373,0,0.06083333333333333,231,64.48051948051948,0,0
E02001087,2019,103.94847866376327,0,0.06083333333333333,347,66.02017291066282,0,1
E02001087,2020,83.24522549858156,0,0.06083333333333333,341,62.961876832844574,0,1
E02001087,2021,97.26961914679293,0,0.06083333333333333,312,65.31410256410257,0,1
E02001087,2022,91.3766540100612,0,0.06083333333333333,364,68.95604395604396,0,1
E02001087,2023,108.53829555036805,0,0.06083333333333333,302,70.13907284768212,0,1
E02001087,2024,82.89496618868317,0,0.06083333333333333,247,70.62753036437248,0,1
E02001088,2015,209.55153076886992,1,0.24619999999999997,272,66.22058823529412,1,0
E02001088,2016,215.04932790963156,1,0.24619999999999997,845,67.72189349112426,1,0
E02001088,2017,180.17462778215918,1,0.24619999999999997,437,66.82151029748283,1,0
E02001088,2018,216.73387029097853,1,0.24619999999999997,104,68.35576923076923,1,0
E02001088,2019,211.39509772970484,1,0.24619999999999997,117,66.77777777777777,1,1
E02001088,2020,243.63957980274623,1,0.24619999999999997,124,68.96774193548387,1,1
E02001088,2021,248.01720229503562,1,0.24619999999999997,630,68.3015873015873,1,1
E02001088,2022,283.1186454966949,1,0.24619999999999997,309,70.39805825242719,1,1
E02001088,2023,261.94115526896627,1,0.24619999999999997,559,70.52415026833631,1,1
E02001088,2024,227.00184351366474,1,0.24619999999999997,313,77.84664536741214,1,1
E02001089,2015,53.27021369079876,0,0.0886,235,58.97872340425532,0,0
E02001089,2016,61.40762912295185,0,0.0886,213,64.64319248826291,0,0
E02001089,2017,50.80137307428924,0,0.0886,157,66.86624203821655,0,0
E02001089,2018,69.24775343773065,0,0.0886,146,67.95890410958904,0,0
E02001089,2019,65.43158611056359,0,0.0886,145,66.11724137931034,0,1
E02001089,2020,58.708910284578984,0,0.0886,209,68.33014354066985,0,1
E02001089,2021,51.42820557141046,0,0.0886,158,66.12025316455696,0,1
E02001089,2022,69.37893692513404,0,0.0886,232,69.4396551724138,0,1
E02001089,2023,60.78454046671322,0,0.0886,138,68.15942028985508,0,1
E02001089,2024,68.69967820153389,0,0.0886,171,67.0701754385965,0,1
E02001090,2015,120.32517967429476,0,0.1285,338,58.650887573964496,0,0
E02001090,2016,134.56928850266837,0,0.1285,194,64.30927835051547,0,0
E02001090,2017,143.22436319440683,0,0.1285,283,65.89752650176679,0,0
E02001090,2018,143.82182391110072,0,0.1285,138,64.21739130434783,0,0
E02001090,2019,136.70664428035764,0,0.1285,98,63.765306122448976,0,1
E02001090,2020,159.2228181820592,0,0.1285,141,67.09219858156028,0,1
E02001090,2021,135.02385328681822,0,0.1285,317,66.67192429022082,0,1
E02001090,2022,148.26861263848414,0,0.1285,223,67.4798206278027,0,1
E02001090,2023,152.02878854726163,0,0.1285,265,69.2188679245283,0,1
E02001090,2024,157.67092089883263,0,0.1285,153,68.2875816993464,0,1
E02001091,2015,136.4914671902623,1,0.16899999999999998,309,60.98705501618123,1,0
E02001091,2016,113.09318310180697,1,0.16899999999999998,383,66.21932114882506,1,0
E02001091,2017,107.87553427310182,1,0.16899999999999998,497,68.32193158953723,1,0
E02001091,2018,143.7044435818231,1,0.16899999999999998,117,66.17094017094017,1,0
E02001091,2019,131.65827141996851,1,0.16899999999999998,123,67.5040650406504,1,1
E02001091,2020,124.25749012631252,1,0.16899999999999998,157,68.23566878980891,1,1
E02001091,2021,153.5603579098587,1,0.16899999999999998,450,69.71333333333334,1,1
E02001091,2022,135.26896014652064,1,0.16899999999999998,293,70.52901023890784,1,1
E02001091,2023,148.82204285227124,1,0.16899999999999998,297,70.37710437710437,1,1
E02001091,2024,134.65533614715056,1,0.16899999999999998,221,69.90950226244344,1,1
E02001092,2015,262.40545138669887,1,0.23500000000000001,558,61.24551971326165,1,0
E02001092,2016,255.76071560221993,1,0.23500000000000001,246,65.89024390243902,1,0
E02001092,2017,212.15309200082376,1,0.23500000000000001,533,67.60412757973734,1,0
E02001092,2018,238.70824974849486,1,0.23500000000000001,240,74.725,1,0
E02001092,2019,231.61123162760504,1,0.23500000000000001,143,66.95804195804196,1,1
E02001092,2020,258.22557942460014,1,0.23500000000000001,151,66.97350993377484,1,1
E02001092,2021,207.45446956662786,1,0.23500000000000001,695,68.85179856115109,1,1
E02001092,2022,243.37469789415684,1,0.23500000000000001,388,67.92268041237114,1,1
E02001092,2023,251.47641039189674,1,0.23500000000000001,402,69.29850746268657,1,1
E02001092,2024,190.18343016868204,1,0.23500000000000001,164,69.64024390243902,1,1
E02001093,2015,357.61999533626255,1,0.32480000000000003,305,51.911475409836065,1,0
E02001093,2016,322.900445198749,1,0.32480000000000003,176,70.0,1,0
E02001093,2017,394.6871627668821,1,0.32480000000000003,692,69.05491329479769,1,0
E02001093,2018,434.71926868220027,1,0.32480000000000003,403,69.14143920595534,1,0
E02001093,2019,466.55251049788154,1,0.32480000000000003,245,65.3061224489796,1,1
E02001093,2020,428.9008282131533,1,0.32480000000000003,225,67.80444444444444,1,1
E02001093,2021,491.9544755932236,1,0.32480000000000003,784,68.30229591836735,1,1
E02001093,2022,369.91649110566044,1,0.32480000000000003,408,69.80882352941177,1,1
E02001093,2023,356.8037392875691,1,0.32480000000000003,521,69.2763915547025,1,1
E02001093,2024,423.6423386776358,1,0.32480000000000003,181,70.76795580110497,1,1
E02001094,2015,403.1468033634401,1,0.3786,168,65.07142857142857,1,0
E02001094,2016,386.96667217789417,1,0.3786,143,66.74125874125875,1,0
E02001094,2017,307.97045488489186,1,0.3786,585,67.85470085470085,1,0
E02001094,2018,384.7760392339713,1,0.3786,826,69.2409200968523,1,0
E02001094,2019,337.59179790019977,1,0.3786,238,73.52100840336135,1,1
E02001094,2020,433.64689916675786,1,0.3786,193,67.79792746113989,1,1
E02001094,2021,421.88046366716554,1,0.3786,970,68.940206185567,1,1
E02001094,2022,371.15828312754127,1,0.3786,516,68.87015503875969,1,1
E02001094,2023,387.6976363480871,1,0.3786,704,69.34375,1,1
E02001094,2024,366.5253179115921,1,0.3786,208,70.5576923076923,1,1
E02001095,2015,278.7056794734016,1,0.2886,729,60.19478737997257,1,0
E02001095,2016,307.25186537201307,1,0.2886,200,66.365,1,0
E02001095,2017,252.81757244309665,1,0.2886,584,71.23287671232876,1,0
E02001095,2018,294.60027003095905,1,0.2886,167,73.39520958083833,1,0
E02001095,2019,265.5918039423839,1,0.2886,149,68.81208053691275,1,1
E02001095,2020,272.2495831121507,1,0.2886,173,72.66473988439306,1,1
E02001095,2021,291.4849679937849,1,0.2886,587,69.77853492333901,1,1
E02001095,2022,265.45200113819016,1,0.2886,299,70.31103678929766,1,1
E02001095,2023,278.958932268483,1,0.2886,503,72.4493041749503,1,1
E02001095,2024,260.89066538841183,1,0.2886,240,70.6375,1,1
E02001096,2015,211.77013107905893,1,0.2184,184,65.76086956521739,1,0
E02001096,2016,177.61954864866567,1,0.2184,164,67.46341463414635,1,0
E02001096,2017,164.6105803822649,1,0.2184,318,67.562893081761,1,0
E02001096,2018,180.7827459892368,1,0.2184,197,68.92893401015229,1,0
E02001096,2019,175.00724519137515,1,0.2184,149,62.69798657718121,1,1
E02001096,2020,181.93410973427774,1,0.2184,135,64.37037037037037,1,1
E02001096,2021,196.7156380740866,1,0.2184,567,69.28395061728395,1,1
E02001096,2022,199.25270801429068,1,0.2184,252,71.32142857142857,1,1
E02001096,2023,176.45554371782157,1,0.2184,461,71.62039045553145,1,1
E02001096,2024,175.65345201697986,1,0.2184,235,70.92340425531916,1,1
E02001097,2015,252.99112636669398,1,0.2598,195,64.56923076923077,1,0
E02001097,2016,200.26282657181142,1,0.2598,129,64.76744186046511,1,0
E02001097,2017,220.72933483377642,1,0.2598,404,68.6930693069307,1,0
E02001097,2018,295.70525566157573,1,0.2598,171,70.34502923976608,1,0
E02001097,2019,302.9397593280362,1,0.2598,165,63.375757575757575,1,1
E02001097,2020,266.67523959355464,1,0.2598,124,66.53225806451613,1,1
E02001097,2021,288.15275259895867,1,0.2598,677,71.01477104874446,1,1
E02001097,2022,281.250888832896,1,0.2598,287,70.6411149825784,1,1
E02001097,2023,353.24983162368005,1,0.2598,461,72.17787418655098,1,1
E02001097,2024,302.2791744697515,1,0.2598,363,71.22314049586777,1,1
E02001157,2015,299.64800839155293,1,0.3612,263,67.59315589353612,1,0
E02001157,2016,274.52711411862447,1,0.3612,233,69.30901287553648,1,0
E02001157,2017,254.77012238997952,1,0.3612,130,69.45384615384616,1,0
E02001157,2018,309.70644598193235,1,0.3612,175,75.35428571428571,1,0
E02001157,2019,280.5731328838334,1,0.3612,138,71.92753623188406,1,1
E02001157,2020,275.53746859482214,1,0.3612,205,73.80975609756098,1,1
E02001157,2021,299.0817629844847,1,0.3612,404,68.97029702970298,1,1
E02001157,2022,285.878932737932,1,0.3612,217,72.31336405529954,1,1
E02001157,2023,369.917163149272,1,0.3612,405,69.20493827160495,1,1
E02001157,2024,345.46770825746967,1,0.3612,306,74.51960784313725,1,1
E02001158,2015,258.0418083717059,1,0.28200000000000003,171,64.11111111111111,1,0
E02001158,2016,296.466916999683,1,0.28200000000000003,193,70.31088082901555,1,0
E02001158,2017,260.245718750289,1,0.28200000000000003,136,69.00735294117646,1,0
E02001158,2018,236.0052335960639,1,0.28200000000000003,101,64.16831683168317,1,0
E02001158,2019,297.58202897695116,1,0.28200000000000003,119,65.94957983193277,1,1
E02001158,2020,285.07731292884625,1,0.28200000000000003,131,66.85496183206106,1,1
E02001158,2021,244.37344163113474,1,0.28200000000000003,200,68.35,1,1
E02001158,2022,266.24463241638676,1,0.28200000000000003,134,69.95522388059702,1,1
E02001158,2023,248.5474449985369,1,0.28200000000000003,330,65.9969696969697,1,1
E02001158,2024,235.4495999917841,1,0.28200000000000003,206,72.74271844660194,1,1
E02001159,2015,204.9621979021875,1,0.2385,272,72.90441176470588,1,0
E02001159,2016,223.4066030635839,1,0.2385,285,75.04561403508772,1,0
E02001159,2017,161.35272262489002,1,0.2385,243,76.31687242798354,1,0
E02001159,2018,198.14883857661582,1,0.2385,101,68.0990099009901,1,0
E02001159,2019,175.38291316150608,1,0.2385,172,73.5,1,1
E02001159,2020,187.82971260852716,1,0.2385,260,76.45,1,1
E02001159,2021,185.85499900610944,1,0.2385,281,73.79003558718861,1,1
E02001159,2022,180.76016266991488,1,0.2385,152,70.01973684210526,1,1
E02001159,2023,197.87781848472397,1,0.2385,165,67.41818181818182,1,1
E02001159,2024,181.3799663372663,1,0.2385,242,74.87190082644628,1,1
E02001160,2015,213.4032492905108,1,0.303,167,66.63473053892216,1,0
E02001160,2016,206.73973447614642,1,0.303,250,69.816,1,0
E02001160,2017,202.81865146091286,1,0.303,225,76.98222222222222,1,0
E02001160,2018,188.92591550718134,1,0.303,147,73.61224489795919,1,0
E02001160,2019,195.79923765577217,1,0.303,90,70.46666666666667,1,1
E02001160,2020,233.86857083104888,1,0.303,74,68.10810810810811,1,1
E02001160,2021,228.58101765464696,1,0.303,268,69.19029850746269,1,1
E02001160,2022,197.86078520368758,1,0.303,251,76.53386454183267,1,1
E02001160,2023,220.23674240183843,1,0.303,349,68.42693409742121,1,1
E02001160,2024,233.78537214878347,1,0.303,225,71.69333333333333,1,1
E02001161,2015,122.29554634560674,0,0.13525,210,62.13809523809524,0,0
E02001161,2016,154.77958519859322,0,0.13525,119,62.46218487394958,0,0
E02001161,2017,137.07539105778488,0,0.13525,77,63.12987012987013,0,0
E02001161,2018,155.17945392856146,0,0.13525,137,66.25547445255475,0,0
E02001161,2019,135.59803423680046,0,0.13525,141,66.08510638297872,0,1
E02001161,2020,127.64685234643567,0,0.13525,113,67.58407079646018,0,1
E02001161,2021,130.25025002456817,0,0.13525,233,64.87553648068669,0,1
E02001161,2022,154.84894596162363,0,0.13525,168,70.18452380952381,0,1
E02001161,2023,157.95584664479685,0,0.13525,157,65.95541401273886,0,1
E02001161,2024,140.867414691646,0,0.13525,145,68.63448275862069,0,1
E02001162,2015,129.01942365789802,1,0.16599999999999998,157,59.89171974522293,1,0
E02001162,2016,101.12483206003381,1,0.16599999999999998,127,60.968503937007874,1,0
E02001162,2017,120.47351790270265,1,0.16599999999999998,84,63.107142857142854,1,0
E02001162,2018,106.5883131475428,1,0.16599999999999998,111,67.009009009009,1,0
E02001162,2019,113.3697641209904,1,0.16599999999999998,142,66.5774647887324,1,1
E02001162,2020,127.9134719124031,1,0.16599999999999998,146,66.94520547945206,1,1
E02001162,2021,116.90399051665251,1,0.16599999999999998,220,67.48636363636363,1,1
E02001162,2022,122.67495148290823,1,0.16599999999999998,138,67.43478260869566,1,1
E02001162,2023,139.54245098082004,1,0.16599999999999998,200,66.185,1,1
E02001162,2024,120.34239462127671,1,0.16599999999999998,219,68.84018264840182,1,1
E02001163,2015,100.75752517169677,0,0.12666666666666668,248,58.721774193548384,0,0
E02001163,2016,82.48192876180084,0,0.12666666666666668,236,59.25423728813559,0,0
E02001163,2017,97.9131742150555,0,0.12666666666666668,216,69.47685185185185,0,0
E02001163,2018,106.391370885853,0,0.12666666666666668,365,73.87397260273973,0,0
E02001163,2019,70.00369343600138,0,0.12666666666666668,253,70.26482213438736,0,1
E02001163,2020,90.22596899481434,0,0.12666666666666668,228,65.75438596491227,0,1
E02001163,2021,103.00203827684986,0,0.12666666666666668,270,66.77407407407408,0,1
E02001163,2022,95.7479829601636,0,0.12666666666666668,192,66.05729166666667,0,1
E02001163,2023,101.08719799834158,0,0.12666666666666668,313,65.93290734824281,0,1
E02001163,2024,92.01977606384119,0,0.12666666666666668,270,69.91111111111111,0,1
E02001164,2015,183.84585127471954,1,0.23233333333333336,185,61.68108108108108,1,0
E02001164,2016,179.43010839304506,1,0.23233333333333336,112,64.66964285714286,1,0
E02001164,2017,203.5524833701785,1,0.23233333333333336,116,69.31896551724138,1,0
E02001164,2018,186.9048676498488,1,0.23233333333333336,200,75.99,1,0
E02001164,2019,188.4210026970058,1,0.23233333333333336,148,70.18243243243244,1,1
E02001164,2020,183.87379738895766,1,0.23233333333333336,179,71.56424581005587,1,1
E02001164,2021,182.49349837932442,1,0.23233333333333336,228,67.44736842105263,1,1
E02001164,2022,183.49684572457684,1,0.23233333333333336,181,72.2486187845304,1,1
E02001164,2023,198.57056453061503,1,0.23233333333333336,287,61.33101045296167,1,1
E02001164,2024,183.70779690436447,1,0.23233333333333336,131,70.53435114503817,1,1
E02001165,2015,101.0020633470781,1,0.17850000000000002,188,60.47872340425532,1,0
E02001165,2016,118.52935689731994,1,0.17850000000000002,133,61.11278195488722,1,0
E02001165,2017,106.70845973020371,1,0.17850000000000002,124,66.95161290322581,1,0
E02001165,2018,94.95752799365287,1,0.17850000000000002,87,64.22988505747126,1,0
E02001165,2019,109.94853958075919,1,0.17850000000000002,272,69.88970588235294,1,1
E02001165,2020,99.06001099575624,1,0.17850000000000002,252,69.6547619047619,1,1
E02001165,2021,83.05982333133727,1,0.17850000000000002,186,69.13440860215054,1,1
E02001165,2022,93.17044163188626,1,0.17850000000000002,143,65.46153846153847,1,1
E02001165,2023,84.70232178535204,1,0.17850000000000002,154,68.22727272727273,1,1
E02001165,2024,99.61520948875184,1,0.17850000000000002,119,67.58823529411765,1,1
E02001166,2015,115.31409941233136,1,0.15575,305,59.019672131147544,1,0
E02001166,2016,134.39824551612406,1,0.15575,311,58.353697749196144,1,0
E02001166,2017,118.865102726774,1,0.15575,267,63.62546816479401,1,0
E02001166,2018,112.58020690229891,1,0.15575,187,70.524064171123,1,0
E02001166,2019,124.64873241459401,1,0.15575,140,65.35,1,1
E02001166,2020,95.40657325490434,1,0.15575,149,64.99328859060402,1,1
E02001166,2021,123.56917804288679,1,0.15575,136,63.36029411764706,1,1
E02001166,2022,129.7300252633297,1,0.15575,102,68.1078431372549,1,1
E02001166,2023,103.8383668079624,1,0.15575,120,69.73333333333333,1,1
E02001166,2024,134.0220542256608,1,0.15575,114,69.2719298245614,1,1
E02001167,2015,197.5519179830381,1,0.22649999999999998,224,59.55357142857143,1,0
E02001167,2016,183.1483207317762,1,0.22649999999999998,183,62.08196721311475,1,0
E02001167,2017,203.17523635466802,1,0.22649999999999998,135,59.6,1,0
E02001167,2018,234.47306199021236,1,0.22649999999999998,250,64.86,1,0
E02001167,2019,194.55896951083466,1,0.22649999999999998,344,66.69767441860465,1,1
E02001167,2020,205.38108328684962,1,0.22649999999999998,248,66.75403225806451,1,1
E02001167,2021,191.8603473744432,1,0.22649999999999998,156,68.32051282051282,1,1
E02001167,2022,184.39884084740635,1,0.22649999999999998,171,67.63157894736842,1,1
E02001167,2023,216.50436231013774,1,0.22649999999999998,136,68.96323529411765,1,1
E02001167,2024,184.27961494267953,1,0.22649999999999998,220,70.27727272727273,1,1
E02001168,2015,159.9217673603376,1,0.18366666666666667,274,61.07299270072993,1,0
E02001168,2016,151.20089712524222,1,0.18366666666666667,263,60.2851711026616,1,0
E02001168,2017,166.39090032230712,1,0.18366666666666667,141,64.60992907801419,1,0
E02001168,2018,164.08346708528302,1,0.18366666666666667,211,66.98578199052133,1,0
E02001168,2019,175.26001950649683,1,0.18366666666666667,185,67.85945945945946,1,1
E02001168,2020,158.62635421012894,1,0.18366666666666667,251,71.42629482071713,1,1
E02001168,2021,162.4394500449468,1,0.18366666666666667,338,70.47041420118343,1,1
E02001168,2022,151.183331188402,1,0.18366666666666667,269,71.48698884758365,1,1
E02001168,2023,159.66994169815106,1,0.18366666666666667,427,66.41451990632318,1,1
E02001168,2024,172.7156509708324,1,0.18366666666666667,232,68.0603448275862,1,1
E02001169,2015,55.51638797096199,0,0.05014285714285714,263,61.97718631178707,0,0
E02001169,2016,46.85034164853224,0,0.05014285714285714,282,65.59574468085107,0,0
E02001169,2017,56.09760136942851,0,0.05014285714285714,150,65.88,0,0
E02001169,2018,58.605992763778,0,0.05014285714285714,165,67.43030303030304,0,0
E02001169,2019,53.74332099814139,0,0.05014285714285714,227,71.52422907488987,0,1
E02001169,2020,63.876148116779675,0,0.05014285714285714,211,69.260663507109,0,1
E02001169,2021,50.19658489499442,0,0.05014285714285714,187,69.35828877005348,0,1
E02001169,2022,47.76646686239791,0,0.05014285714285714,170,70.03529411764706,0,1
E02001169,2023,45.01017594421498,0,0.05014285714285714,170,67.28235294117647,0,1
E02001169,2024,61.91110484982322,0,0.05014285714285714,184,68.96739130434783,0,1
E02001170,2015,74.65439434847694,0,0.034333333333333334,245,55.95918367346939,0,0
E02001170,2016,69.6798221018574,0,0.034333333333333334,195,58.46153846153846,0,0
E02001170,2017,72.03102056681914,0,0.034333333333333334,148,62.38513513513514,0,0
E02001170,2018,62.18307702981358,0,0.034333333333333334,121,64.70247933884298,0,0
E02001170,2019,87.20651291853653,0,0.034333333333333334,180,65.01666666666667,0,1
E02001170,2020,74.47820877661769,0,0.034333333333333334,195,66.07179487179488,0,1
E02001170,2021,74.33928666816087,0,0.034333333333333334,189,67.42857142857143,0,1
E02001170,2022,78.65816092999447,0,0.034333333333333334,191,66.86910994764398,0,1
E02001170,2023,76.94316301613293,0,0.034333333333333334,206,67.41747572815534,0,1
E02001170,2024,75.14150468624217,0,0.034333333333333334,191,68.54973821989529,0,1
E02001171,2015,95.51677837585983,0,0.06825,157,61.2484076433121,0,0
E02001171,2016,108.60504349540312,0,0.06825,118,62.05084745762712,0,0
E02001171,2017,123.23465470568074,0,0.06825,92,63.17391304347826,0,0
E02001171,2018,117.66925091709727,0,0.06825,87,60.689655172413794,0,0
E02001171,2019,120.23896696192304,0,0.06825,88,61.63636363636363,0,1
E02001171,2020,103.59887638758043,0,0.06825,79,66.62025316455696,0,1
E02001171,2021,98.63725381459172,0,0.06825,83,64.46987951807229,0,1
E02001171,2022,107.59635844244809,0,0.06825,118,67.61864406779661,0,1
E02001171,2023,109.47891204230044,0,0.06825,91,67.62637362637362,0,1
E02001171,2024,120.24938921765181,0,0.06825,106,68.79245283018868,0,1
E02001173,2015,242.08124838869537,1,0.37799999999999995,410,59.56829268292683,1,0
E02001173,2016,335.9706351270695,1,0.37799999999999995,390,66.7025641025641,1,0
E02001173,2017,286.7952561557242,1,0.37799999999999995,285,68.65964912280701,1,0
E02001173,2018,278.960302696975,1,0.37799999999999995,488,70.87909836065573,1,0
E02001173,2019,261.90691898909375,1,0.37799999999999995,705,70.84397163120568,1,1
E02001173,2020,257.74712277609837,1,0.37799999999999995,254,72.14960629921259,1,1
E02001173,2021,329.95673788982685,1,0.37799999999999995,361,75.8448753462604,1,1
E02001173,2022,308.1060626311514,1,0.37799999999999995,363,75.37465564738292,1,1
E02001173,2023,268.3801709799817,1,0.37799999999999995,281,74.70818505338079,1,1
E02001173,2024,268.2310363852171,1,0.37799999999999995,387,78.64599483204134,1,1
E02001174,2015,179.40050102889163,0,0.1045,228,56.771929824561404,0,0
E02001174,2016,216.61648080212663,0,0.1045,142,54.852112676056336,0,0
E02001174,2017,180.8149070999239,0,0.1045,87,58.52873563218391,0,0
E02001174,2018,157.7303861669464,0,0.1045,119,59.63025210084034,0,0
E02001174,2019,181.07197811900826,0,0.1045,107,63.51401869158879,0,1
E02001174,2020,189.8528187398175,0,0.1045,154,62.08441558441559,0,1
E02001174,2021,144.8521584301513,0,0.1045,130,64.96923076923076,0,1
E02001174,2022,193.90759376078057,0,0.1045,135,65.5925925925926,0,1
E02001174,2023,190.62856456061485,0,0.1045,122,64.14754098360656,0,1
E02001174,2024,207.8394333084501,0,0.1045,113,66.02654867256638,0,1
E02001175,2015,208.63499704506626,1,0.2068,194,64.06701030927834,1,0
E02001175,2016,195.91522185247337,1,0.2068,178,65.2247191011236,1,0
E02001175,2017,171.34424020335342,1,0.2068,89,66.13483146067416,1,0
E02001175,2018,156.59522458198572,1,0.2068,98,64.07142857142857,1,0
E02001175,2019,221.39021061244716,1,0.2068,106,63.27358490566038,1,1
E02001175,2020,185.92545107991504,1,0.2068,139,63.856115107913666,1,1
E02001175,2021,185.12800530048813,1,0.2068,380,67.02368421052631,1,1
E02001175,2022,184.45794836117753,1,0.2068,121,66.19834710743801,1,1
E02001175,2023,188.37059269742912,1,0.2068,334,59.81137724550898,1,1
E02001175,2024,182.34085919009266,1,0.2068,169,69.38461538461539,1,1
E02001176,2015,181.49056413081095,1,0.15942857142857145,425,62.247058823529414,1,0
E02001176,2016,182.00661856329162,1,0.15942857142857145,308,64.71753246753246,1,0
E02001176,2017,191.90498294670004,1,0.15942857142857145,369,66.14634146341463,1,0
E02001176,2018,182.07273856348976,1,0.15942857142857145,753,66.68393094289509,1,0
E02001176,2019,178.81078095247824,1,0.15942857142857145,332,67.58734939759036,1,1
E02001176,2020,204.21154077467958,1,0.15942857142857145,319,69.25705329153605,1,1
E02001176,2021,197.2531608457545,1,0.15942857142857145,385,66.64675324675325,1,1
E02001176,2022,231.1195992452561,1,0.15942857142857145,371,69.76819407008087,1,1
E02001176,2023,151.12177373591663,1,0.15942857142857145,313,69.22683706070288,1,1
E02001176,2024,223.1777726639002,1,0.15942857142857145,270,69.08518518518518,1,1
E02001177,2015,268.9527139781751,1,0.19466666666666665,592,63.423986486486484,1,0
E02001177,2016,189.56669571220564,1,0.19466666666666665,365,67.09041095890412,1,0
E02001177,2017,230.9568473694218,1,0.19466666666666665,447,68.3937360178971,1,0
E02001177,2018,230.26920625831147,1,0.19466666666666665,697,67.8048780487805,1,0
E02001177,2019,205.4913340931335,1,0.19466666666666665,537,70.72625698324022,1,1
E02001177,2020,232.50825001842608,1,0.19466666666666665,318,66.78616352201257,1,1
E02001177,2021,224.55023822324026,1,0.19466666666666665,382,68.4738219895288,1,1
E02001177,2022,293.01586567667795,1,0.19466666666666665,454,70.84140969162996,1,1
E02001177,2023,273.48687897815194,1,0.19466666666666665,372,69.49731182795699,1,1
E02001177,2024,281.51944755445714,1,0.19466666666666665,394,72.27157360406092,1,1
E02001179,2015,259.429082432035,1,0.25025,291,61.51546391752577,1,0
E02001179,2016,214.64767300738808,1,0.25025,243,68.63374485596708,1,0
E02001179,2017,229.27534047290823,1,0.25025,148,63.33783783783784,1,0
E02001179,2018,253.8082494456636,1,0.25025,308,67.64285714285714,1,0
E02001179,2019,212.39554004658427,1,0.25025,257,66.56809338521401,1,1
E02001179,2020,271.31755911535225,1,0.25025,175,64.99428571428571,1,1
E02001179,2021,248.25026843838708,1,0.25025,206,65.14563106796116,1,1
E02001179,2022,244.99592336596467,1,0.25025,235,68.3063829787234,1,1
E02001179,2023,271.26823506262946,1,0.25025,297,70.85521885521885,1,1
E02001179,2024,264.81505606903426,1,0.25025,283,72.14487632508833,1,1
E02001180,2015,345.1736088213421,1,0.3485,675,80.32592592592593,1,0
E02001180,2016,399.6153770718777,1,0.3485,321,80.66355140186916,1,0
E02001180,2017,319.38694385991425,1,0.3485,137,81.42335766423358,1,0
E02001180,2018,380.156441765962,1,0.3485,229,72.17467248908297,1,0
E02001180,2019,379.3387441858227,1,0.3485,467,60.84154175588865,1,1
E02001180,2020,364.9199381990948,1,0.3485,44,70.8409090909091,1,1
E02001180,2021,387.6836070038298,1,0.3485,34,68.91176470588235,1,1
E02001180,2022,331.2024378519138,1,0.3485,223,79.23766816143498,1,1
E02001180,2023,409.0941790772588,1,0.3485,94,85.81914893617021,1,1
E02001180,2024,369.38344819201933,1,0.3485,172,78.95348837209302,1,1
E02001181,2015,191.45805408407847,1,0.27325,144,62.84722222222222,1,0
E02001181,2016,223.2098745785117,1,0.27325,142,63.528169014084504,1,0
E02001181,2017,187.78898963239328,1,0.27325,97,67.19587628865979,1,0
E02001181,2018,173.56454658312265,1,0.27325,107,69.0,1,0
E02001181,2019,170.5712887623048,1,0.27325,118,66.11864406779661,1,1
E02001181,2020,224.36139183509434,1,0.27325,101,68.05940594059406,1,1
E02001181,2021,186.2519223067406,1,0.27325,187,69.55080213903743,1,1
E02001181,2022,247.56890110561173,1,0.27325,134,69.85820895522389,1,1
E02001181,2023,170.06017848781462,1,0.27325,199,66.52261306532664,1,1
E02001181,2024,246.3903722609217,1,0.27325,168,74.80952380952381,1,1
E02001182,2015,247.82466145459708,1,0.26725,197,59.766497461928935,1,0
E02001182,2016,240.3559418267098,1,0.26725,161,68.06211180124224,1,0
E02001182,2017,229.47783938903902,1,0.26725,148,67.45270270270271,1,0
E02001182,2018,252.39036121888137,1,0.26725,460,63.232608695652175,1,0
E02001182,2019,241.78979372904416,1,0.26725,171,68.98245614035088,1,1
E02001182,2020,281.61584973314325,1,0.26725,351,76.62108262108262,1,1
E02001182,2021,257.6107015858753,1,0.26725,327,73.1131498470948,1,1
E02001182,2022,258.48623184724346,1,0.26725,345,73.4231884057971,1,1
E02001182,2023,246.01337525366182,1,0.26725,139,66.97841726618705,1,1
E02001182,2024,253.45627148969012,1,0.26725,143,69.78321678321679,1,1
E02001183,2015,197.86011035820147,1,0.20675,272,57.536764705882355,1,0
E02001183,2016,159.1248098726454,1,0.20675,375,70.33866666666667,1,0
E02001183,2017,166.07313814930484,1,0.20675,176,69.3409090909091,1,0
E02001183,2018,206.21888807230292,1,0.20675,138,60.96376811594203,1,0
